,platformId,accountId,summonerName,summonerId,currentPlatformId,currentAccountId,matchHistoryUri,profileIcon,participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills_participant,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,role,lane,teamId,championId,spell1Id,spell2Id,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,vilemawKills,riftHeraldKills,dominionVictoryScore,bans,gameId,gameCreation,gameDuration,queueId,mapId,seasonId,gameVersion,gameMode,gameType
6,EUN1,g-RAhEyatUo-w61P2xnOVAKJ7-ON2edZ61XqSOj2Zd9zMUM,Eustachy1404,21wgL_-geJeJkbzgrzoARWG4EZaAzAMg3A-HidF622jejf8,EUN1,g-RAhEyatUo-w61P2xnOVAKJ7-ON2edZ61XqSOj2Zd9zMUM,/v1/stats/player_history/EUN1/211762873,3018,7,False,1055,3508,3006,3035,0,0,3340,3,9,3,0,1,0,244,0,0,0,0,0,46636,499,41797,4340,398,10331,499,9832,0,1280,2,5654,508,0,11,11,13704,6780,6625,297,7534,6550,0,0,127,0,0.0,0.0,100,10,2,0,7.0,1.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,649,427,222,9111,210,120,0,9103,0,0,0,8014,92,0,0,8226,250,25,0,8210,0,0,0,8000,8200,5005,5008,5002,DUO_CARRY,BOTTOM,200,523,7,4,False,False,False,False,False,True,1,0,0,0,0,1,0,"[{'championId': 82, 'pickTurn': 6}, {'championId': 111, 'pickTurn': 7}, {'championId': 238, 'pickTurn': 8}, {'championId': 89, 'pickTurn': 9}, {'championId': 11, 'pickTurn': 10}]",2385630876,1582074722898,1386,440,11,13,10.3.307.7898,CLASSIC,MATCHED_GAME
7,EUN1,iVcLATGEFoe3wpRMwd2peVSrZOdhwhQUWVjqDFU3X2TeeXA,SebLider,udMtBsoLjXyoVTSK2d2qfVVXBK3bcqVVQszRnvafG2icrgg,EUN1,iVcLATGEFoe3wpRMwd2peVSrZOdhwhQUWVjqDFU3X2TeeXA,/v1/stats/player_history/EUN1/209176824,4456,8,False,2031,3742,3117,0,1400,0,3340,3,6,7,2,2,1,620,1,0,0,0,0,72108,12002,52909,7196,0,4402,708,3454,240,4463,1,14246,2200,0,17,11,20341,10431,9781,128,7101,6710,0,0,22,72,61.0,0.0,228,11,1,0,8.0,3.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,18,0,0,9111,319,200,0,9104,15,10,0,8014,104,0,0,8345,3,0,0,8347,0,0,0,8000,8300,5005,5008,5002,NONE,JUNGLE,200,64,11,4,False,False,False,False,False,True,1,0,0,0,0,1,0,"[{'championId': 82, 'pickTurn': 6}, {'championId': 111, 'pickTurn': 7}, {'championId': 238, 'pickTurn': 8}, {'championId': 89, 'pickTurn': 9}, {'championId': 11, 'pickTurn': 10}]",2385630876,1582074722898,1386,440,11,13,10.3.307.7898,CLASSIC,MATCHED_GAME
8,EUN1,OxrgJqMmQrdtO-d4FMn3uKNt5b-wAOIcd25WLsIN8y7I18M,MaRkEnGaR,3giAWh3XdZ3bYkOFUxIuiOuufjsn1QU7LiHBgML5_37WuEM,EUN1,OxrgJqMmQrdtO-d4FMn3uKNt5b-wAOIcd25WLsIN8y7I18M,/v1/stats/player_history/EUN1/204397097,3533,9,False,1056,3027,1001,3100,0,0,3340,3,4,4,2,1,1,812,0,0,0,0,0,56304,41526,14345,432,0,11721,10157,1132,432,6000,1,11878,557,557,10,12,20590,6360,13656,573,7195,6750,0,0,117,0,0.0,0.0,63,12,0,0,5.0,2.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1967,0,0,8009,1315,500,0,9105,18,50,0,8014,224,0,0,8139,599,0,0,8135,1271,5,0,8000,8100,5008,5008,5003,SOLO,MIDDLE,200,38,4,14,False,False,False,False,False,True,1,0,0,0,0,1,0,"[{'championId': 82, 'pickTurn': 6}, {'championId': 111, 'pickTurn': 7}, {'championId': 238, 'pickTurn': 8}, {'championId': 89, 'pickTurn': 9}, {'championId': 11, 'pickTurn': 10}]",2385630876,1582074722898,1386,440,11,13,10.3.307.7898,CLASSIC,MATCHED_GAME
9,EUN1,YJbm8DcXvOBoD5AmgtPY9nd6LRbCQN0eRRScVyfgOWBEz9k,YaKnowImmaTeemo,_TaXD3Hbei-Xa77v8pkOGLQpQieibyx6gAwbwkbMEWkNfEk,EUN1,YJbm8DcXvOBoD5AmgtPY9nd6LRbCQN0eRRScVyfgOWBEz9k,/v1/stats/player_history/EUN1/208066647,2089,10,False,1055,3044,3077,3101,1001,1027,3340,0,9,2,0,0,0,389,0,0,0,0,0,81002,0,53148,27854,0,7034,0,5180,1854,222,1,14249,12946,1968,7,9,19999,10728,9108,162,5858,4925,1,0,102,4,0.0,0.0,51,11,0,0,5.0,0.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,226,0,0,9111,0,40,0,9105,0,0,0,8299,202,0,0,8473,559,0,0,8451,136,0,0,8000,8400,5005,5008,5002,SOLO,TOP,200,875,12,4,False,False,False,False,False,True,1,0,0,0,0,1,0,"[{'championId': 82, 'pickTurn': 6}, {'championId': 111, 'pickTurn': 7}, {'championId': 238, 'pickTurn': 8}, {'championId': 89, 'pickTurn': 9}, {'championId': 11, 'pickTurn': 10}]",2385630876,1582074722898,1386,440,11,13,10.3.307.7898,CLASSIC,MATCHED_GAME
0,EUN1,Ulx2N_bi-eArBiUcLND9N4Mvvkyr_uETXPeGuwMW8Ndtvg,TehWalkingCake,CSEd6PBbJVw-YlBVDZA-wNH5nSQvgI7F00dStHsUIeUOW6s,EUN1,Ulx2N_bi-eArBiUcLND9N4Mvvkyr_uETXPeGuwMW8Ndtvg,/v1/stats/player_history/EUN1/38962234,581,1,False,3071,3074,3142,3072,3036,3026,3340,13,20,10,3,2,2,135,2,0,0,0,0,94368,1403,88586,4378,0,34349,97,31899,2352,4165,1,68864,7527,2217,7,34,45420,9507,35175,736,20271,19000,1,0,62,17,5.0,0.0,77,19,0,0,4.0,0.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1681,0,0,9111,1642,460,0,9104,8,10,0,8014,717,0,0,8143,1357,0,0,8105,16,5,0,8000,8100,5008,5008,5002,NONE,JUNGLE,100,92,11,4,True,False,False,False,False,False,3,0,0,1,0,0,0,[],2385629080,1582072894642,1325,900,11,13,10.3.307.7898,URF,MATCHED_GAME
1,EUN1,2BvgXW81965ODx5v6-pV3Q5B2YT5ChsB49oqavqWN4QwkyY,zZkaT4Zz,ZCQdxT91UxeXYSphO0DgEvIDF7u3ZY4NUvIUogEaLcEOwlI,EUN1,2BvgXW81965ODx5v6-pV3Q5B2YT5ChsB49oqavqWN4QwkyY,/v1/stats/player_history/EUN1/200588720,4491,2,False,3152,3157,3116,3100,3089,3165,3363,24,17,8,5,2,8,184,4,0,0,0,0,140660,134133,4255,2271,0,48896,45167,1505,2223,10833,1,43290,1823,1823,40,15,46764,10640,34195,1928,22456,19500,0,0,128,4,4.0,0.0,75,20,0,0,20.0,2.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,2117,31,455,8126,778,0,0,8136,2,4,0,8135,6066,5,0,9111,3045,640,0,9103,9,50,0,8100,8000,5008,5008,5001,NONE,JUNGLE,100,28,4,21,True,False,False,False,False,False,3,0,0,1,0,0,0,[],2385629080,1582072894642,1325,900,11,13,10.3.307.7898,URF,MATCHED_GAME
2,EUN1,bwAQpwJgky1ij78uRQBS3DZjTtnn8-DXFYKog73n_LXINj4,BackInTheDay1908,FQcDJAtNpWAKwjcJ4R1ekJRH0wno_o-8qfIGrWcnwyF_Igk,EUN1,bwAQpwJgky1ij78uRQBS3DZjTtnn8-DXFYKog73n_LXINj4,/v1/stats/player_history/EUN1/201773825,4368,3,False,3905,3020,3151,3165,3116,0,3340,5,18,13,2,1,2,161,0,0,0,0,0,43877,35661,7041,1174,0,14101,11459,1794,847,8785,4,20740,2376,1334,26,26,33167,10033,22778,355,14160,12300,0,0,37,4,4.0,0.0,142,18,0,0,15.0,0.0,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,892,2822,0,8224,1106,0,0,8233,11,20,0,8237,394,0,0,8126,599,0,0,8138,30,0,0,8200,8100,5005,5008,5003,DUO_SUPPORT,BOTTOM,100,37,4,21,True,False,False,False,False,False,3,0,0,1,0,0,0,[],2385629080,1582072894642,1325,900,11,13,10.3.307.7898,URF,MATCHED_GAME
3,EUN1,42HsbZLgKUcnvQYPqEmj7yWfGk6Ccic2PNYvbjrKX3os9w,PoZeRaKoC LoStRe,NyF7brLZQUxCqBte3VQhEWPA0LshKJDZ8tgYkLo_paPO3Cw,EUN1,42HsbZLgKUcnvQYPqEmj7yWfGk6Ccic2PNYvbjrKX3os9w,/v1/stats/player_history/EUW1/21773000,14,4,False,3075,3143,3047,3065,3001,3751,3340,8,16,7,2,1,2,170,0,0,0,0,0,95919,84526,7899,3493,37,34963,27511,4212,3238,26767,3,108580,4470,927,3,135,74299,31679,38575,4044,14897,14100,1,0,74,4,0.0,4.0,981,17,0,0,2.0,0.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,4203,0,0,9111,1389,300,0,9105,8,10,0,8299,1739,0,0,8463,1198,0,0,8453,2367,326,0,8000,8400,5008,5003,5002,DUO_CARRY,BOTTOM,100,57,14,4,True,False,False,False,False,False,3,0,0,1,0,0,0,[],2385629080,1582072894642,1325,900,11,13,10.3.307.7898,URF,MATCHED_GAME
4,EUN1,yMuOKfPvMLaEwQhxrOdGJA0u2ySztQQGlkWTk6IQB5oC6A,giaxoumis,LwE-Mz9A-VQRPhTZKe4GR_OGMsgsOnxLVEUJMJxhxdNxn-8,EUN1,yMuOKfPvMLaEwQhxrOdGJA0u2ySztQQGlkWTk6IQB5oC6A,/v1/stats/player_history/EUN1/34226381,1211,5,False,3134,3085,3072,3006,3031,3071,3340,4,26,5,0,1,0,152,0,0,0,0,0,121168,12897,105973,2296,743,19125,1679,15765,1680,6934,18,19593,18749,7065,20,4,45002,13800,29874,1326,15842,15250,1,0,106,16,12.0,0.0,62,18,0,0,9.0,3.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,519,0,0,9111,188,180,0,9105,13,50,0,8014,285,0,0,8143,571,0,0,8135,666,3,0,8000,8100,5008,5008,5002,SOLO,MIDDLE,100,203,14,4,True,False,False,False,False,False,3,0,0,1,0,0,0,[],2385629080,1582072894642,1325,900,11,13,10.3.307.7898,URF,MATCHED_GAME
5,EUN1,M2R6ZZOTzFSoRvx5q6vk7NmqpA-MLEHG1A1Kf5ARk0POLQ,lecze,aSDJwpxJqlEJjR_R3UbAlL9qvo57o8i8XxVg3M9jtC_niho,EUN1,M2R6ZZOTzFSoRvx5q6vk7NmqpA-MLEHG1A1Kf5ARk0POLQ,/v1/stats/player_history/EUN1/30962062,1296,6,True,3285,3146,3157,3020,3089,3135,3363,24,11,11,4,2,7,235,3,0,0,0,0,172492,167854,4587,50,136,51157,49732,1374,50,6550,1,21520,38432,5314,28,47,30183,16409,12993,780,20920,17400,1,0,66,48,24.0,12.0,228,21,0,0,7.0,4.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8112,3636,0,0,8143,713,0,0,8138,30,0,0,8135,6089,5,0,8210,20,0,0,8224,1671,0,0,8100,8200,5008,5008,5002,NONE,JUNGLE,200,1,4,21,False,True,True,True,True,False,11,2,1,4,0,0,0,[],2385629080,1582072894642,1325,900,11,13,10.3.307.7898,URF,MATCHED_GAME
6,EUN1,qLGVmrg2y58-Ksv7j6P5Qvb-AkR11ioVvUaF3ITHxaYqZ1g,VirusPL,TBqL30UoBMjQYQ61s-Nav2mMYU557jN31w9zogkbFbLuxQA,EUN1,qLGVmrg2y58-Ksv7j6P5Qvb-AkR11ioVvUaF3ITHxaYqZ1g,/v1/stats/player_history/EUN1/214345039,693,7,True,3812,3147,3156,3031,3087,3006,3340,26,18,7,6,3,8,210,4,1,0,0,0,138739,9080,128611,1048,867,51549,2834,47667,1048,10271,1,35099,16439,4481,29,21,44575,19693,19573,5308,21434,17930,1,1,81,8,0.0,1.0,125,22,0,0,13.0,4.0,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8128,2135,38,426,8143,1783,0,0,8138,18,0,0,8135,2670,5,0,9111,1394,660,0,8014,1946,0,0,8100,8000,5005,5008,5001,DUO_SUPPORT,TOP,200,104,4,14,False,True,True,True,True,False,11,2,1,4,0,0,0,[],2385629080,1582072894642,1325,900,11,13,10.3.307.7898,URF,MATCHED_GAME
7,EUN1,_S8B0NyHMQLElPWIxQoLWUegd1Bx4D17nyUj3M8ZS8xzbM8,Pogromca Macior,cf_NDDhysLIH26nsb0DLZeXBuJxRrk30KjOYqAQkxS4Ok-4,EUN1,_S8B0NyHMQLElPWIxQoLWUegd1Bx4D17nyUj3M8ZS8xzbM8,/v1/stats/player_history/EUN1/217336971,4380,8,True,3905,3030,3157,3111,3089,3504,3340,6,6,40,3,1,1,350,0,0,0,0,0,72812,69522,3289,0,0,16695,14958,1736,0,32086,5,20853,5525,5525,3,59,27581,13789,12227,1564,19008,15600,3,1,85,0,0.0,0.0,335,21,0,0,3.0,0.0,False,False,True,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8128,1351,26,505,8139,2065,0,0,8138,30,0,0,8135,1814,5,0,8275,14,0,0,8236,48,0,0,8100,8200,5008,5008,5002,DUO_CARRY,TOP,200,16,4,21,False,True,True,True,True,False,11,2,1,4,0,0,0,[],2385629080,1582072894642,1325,900,11,13,10.3.307.7898,URF,MATCHED_GAME
8,EUN1,UvOhgb3V27JN7t3-fHhuYZHco2799ov2Zr6WKN8uAx3IbCg,Wings of NÎght ,nCOD2s4q5uavmN2QbAQwdM9TjQbRXUswf0THfzaBoM4ZhFQ,EUN1,UvOhgb3V27JN7t3-fHhuYZHco2799ov2Zr6WKN8uAx3IbCg,/v1/stats/player_history/EUN1/205072064,7,9,True,3074,3156,3142,3147,3742,3181,3340,30,7,7,12,3,5,369,4,1,0,0,0,304206,65264,231976,6965,0,66649,6396,55422,4830,6781,1,52628,40693,9906,22,43,40783,18585,19905,2292,24201,20650,1,0,121,117,56.0,38.0,291,21,0,0,17.0,0.0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8128,2723,36,323,8143,1788,0,0,8138,18,0,0,8135,6358,5,0,8233,10,30,0,8275,27,0,0,8100,8200,5008,5008,5003,NONE,JUNGLE,200,64,4,14,False,True,True,True,True,False,11,2,1,4,0,0,0,[],2385629080,1582072894642,1325,900,11,13,10.3.307.7898,URF,MATCHED_GAME
9,EUN1,YJF1JVlJuDzj3JgfZgksPh4N_iZCu4Zd5erp8UNqS25akb0,SmakoszMDMA,CNTR6qVWhr28jfUhQvvV0G3OPGmAVe5cF45t5r79_IaMnCc,EUN1,YJF1JVlJuDzj3JgfZgksPh4N_iZCu4Zd5erp8UNqS25akb0,/v1/stats/player_history/EUN1/205169292,1628,10,True,3031,3031,3072,3006,3095,2015,3340,11,13,12,2,1,5,185,0,0,0,0,0,157280,1444,151806,4028,1585,37578,237,34876,2464,3071,1,14138,28408,6960,24,21,28758,18736,8934,1086,18648,15800,3,0,104,8,0.0,0.0,99,19,0,0,13.0,2.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8010,433,0,0,9111,775,460,0,9104,7,30,0,8014,908,0,0,8139,2603,0,0,8135,774,5,0,8000,8100,5005,5008,5001,NONE,JUNGLE,200,119,4,14,False,True,True,True,True,False,11,2,1,4,0,0,0,[],2385629080,1582072894642,1325,900,11,13,10.3.307.7898,URF,MATCHED_GAME
0,EUN1,bwAQpwJgky1ij78uRQBS3DZjTtnn8-DXFYKog73n_LXINj4,BackInTheDay1908,FQcDJAtNpWAKwjcJ4R1ekJRH0wno_o-8qfIGrWcnwyF_Igk,EUN1,bwAQpwJgky1ij78uRQBS3DZjTtnn8-DXFYKog73n_LXINj4,/v1/stats/player_history/EUN1/201773825,4368,1,True,3101,3095,3006,3124,3085,3108,3340,10,2,2,9,3,1,341,2,1,0,0,0,124800,19930,103859,1010,383,17979,5285,12210,484,3047,2,8140,17950,3313,17,4,18468,7221,9597,1649,12975,12375,0,0,186,12,8.0,0.0,61,14,1,0,11.0,0.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,978,568,410,9111,450,240,0,9103,28,40,0,8014,505,0,0,8304,11,1,5,8345,3,0,0,8000,8300,5005,5008,5002,DUO_CARRY,BOTTOM,100,145,4,7,True,True,True,True,False,True,9,1,1,2,0,1,0,"[{'championId': 89, 'pickTurn': 1}, {'championId': 238, 'pickTurn': 2}, {'championId': 523, 'pickTurn': 3}, {'championId': 121, 'pickTurn': 4}, {'championId': 157, 'pickTurn': 5}]",2385550005,1582066109962,1894,400,11,13,10.3.307.7898,CLASSIC,MATCHED_GAME
1,EUN1,Xm4ta8q0DKvUKJT47vCu7FsUrRxPAlDV77xe4grqHvY9Kg,ho0MsS,t7NoW5o-Jcwzo3YLtPGZeDKuck3QZ6qK9ZretbMyOHDb0jo,EUN1,oGxhlnpav0ZTBRUaZ33dkVGQPv-09S-EbCcVmA7bCiMKqG0,/v1/stats/player_history/NA/32319970,4270,2,True,3040,1056,1082,3165,3135,0,3340,4,3,8,3,1,1,1093,0,0,0,0,0,90960,78165,12794,0,0,18047,16947,1099,0,4095,1,7244,6495,402,12,35,17537,8630,7828,1078,10146,9700,0,0,140,16,8.0,4.0,206,15,0,0,6.0,1.0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,14,0,0,8226,250,687,0,8210,0,0,0,8237,569,0,0,8139,1007,0,0,8135,1912,5,0,8200,8100,5008,5008,5003,SOLO,MIDDLE,100,69,4,14,True,True,True,True,False,True,9,1,1,2,0,1,0,"[{'championId': 89, 'pickTurn': 1}, {'championId': 238, 'pickTurn': 2}, {'championId': 523, 'pickTurn': 3}, {'championId': 121, 'pickTurn': 4}, {'championId': 157, 'pickTurn': 5}]",2385550005,1582066109962,1894,400,11,13,10.3.307.7898,CLASSIC,MATCHED_GAME
2,EUN1,wqb_4FuzX5DNJNLWrvg1nan38FQUJqfuUOavAJz_1HNAJc8,Miakie,d4q8Mi-1IoQ_7Mz_idhDraxHwykSDxTeV04eqHnY7m8ecYk,EUN1,wqb_4FuzX5DNJNLWrvg1nan38FQUJqfuUOavAJz_1HNAJc8,/v1/stats/player_history/EUN1/205967397,3867,3,True,3853,3504,3174,3158,3801,1004,3364,0,3,16,0,0,0,1190,0,0,0,0,0,15922,14094,1828,0,0,5662,4988,673,0,26853,5,7284,1638,315,71,56,11963,4134,7360,468,7628,6800,0,0,12,0,0.0,0.0,248,13,3,0,30.0,9.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,906,1206,0,8226,250,321,0,8210,14,0,0,8232,3,50,0,8473,605,0,0,8453,2269,361,0,8200,8400,5007,5008,5002,DUO_SUPPORT,BOTTOM,100,16,4,21,True,True,True,True,False,True,9,1,1,2,0,1,0,"[{'championId': 89, 'pickTurn': 1}, {'championId': 238, 'pickTurn': 2}, {'championId': 523, 'pickTurn': 3}, {'championId': 121, 'pickTurn': 4}, {'championId': 157, 'pickTurn': 5}]",2385550005,1582066109962,1894,400,11,13,10.3.307.7898,CLASSIC,MATCHED_GAME
3,EUN1,U12qosEo2Q8ho-e4jay4dNuJvdgf0476efCrsVUpX2UAJIU,Tsagawa,1vQluHAAELWfdni05CpbLC-TKxdZvQjVw9IYplM1rsZkQrw,EUN1,U12qosEo2Q8ho-e4jay4dNuJvdgf0476efCrsVUpX2UAJIU,/v1/stats/player_history/EUN1/223065772,3874,4,True,1400,3053,3047,3134,1036,0,3340,3,2,7,3,1,1,767,0,0,0,0,0,128246,23620,94932,9693,0,5031,1693,3046,292,11581,1,24301,17784,0,18,7,29561,8762,20415,384,9213,8525,0,0,0,123,84.0,16.0,364,13,0,0,10.0,0.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,236,0,0,8143,145,0,0,8120,2,18,9,8135,2744,5,0,9111,782,200,0,8014,162,0,0,8100,8000,5005,5002,5001,NONE,JUNGLE,100,64,11,4,True,True,True,True,False,True,9,1,1,2,0,1,0,"[{'championId': 89, 'pickTurn': 1}, {'championId': 238, 'pickTurn': 2}, {'championId': 523, 'pickTurn': 3}, {'championId': 121, 'pickTurn': 4}, {'championId': 157, 'pickTurn': 5}]",2385550005,1582066109962,1894,400,11,13,10.3.307.7898,CLASSIC,MATCHED_GAME
4,EUN1,42HsbZLgKUcnvQYPqEmj7yWfGk6Ccic2PNYvbjrKX3os9w,PoZeRaKoC LoStRe,NyF7brLZQUxCqBte3VQhEWPA0LshKJDZ8tgYkLo_paPO3Cw,EUN1,42HsbZLgKUcnvQYPqEmj7yWfGk6Ccic2PNYvbjrKX3os9w,/v1/stats/player_history/EUW1/21773000,14,5,True,3742,3077,3078,3091,3076,3009,3340,9,1,11,8,3,1,1716,2,1,0,0,0,245376,14656,212624,18097,9,24559,2801,20052,1706,9327,1,33549,25108,16417,17,26,27894,11527,15712,654,17114,12958,5,1,233,28,0.0,13.0,107,18,0,0,9.0,0.0,True,False,True,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,1966,0,0,9111,2127,400,0,9105,16,10,0,8299,833,0,0,8410,56,0,0,8304,10,3,0,8000,8300,5008,5008,5002,SOLO,TOP,100,77,14,4,True,True,True,True,False,True,9,1,1,2,0,1,0,"[{'championId': 89, 'pickTurn': 1}, {'championId': 238, 'pickTurn': 2}, {'championId': 523, 'pickTurn': 3}, {'championId': 121, 'pickTurn': 4}, {'championId': 157, 'pickTurn': 5}]",2385550005,1582066109962,1894,400,11,13,10.3.307.7898,CLASSIC,MATCHED_GAME
5,EUN1,rnRS4UYYJLMqKWUZdCCv-HrRf8dMR0lSW8f9bkCqffX_Qg,Dorszo,fdxTZuPeU2l_MPIXrcux3o5wUUE4JvT1dVZ3clViVM_FHwg,EUN1,lqMV48YeZa5amKgV_Zo2iVh57L2sE6OnC5jO3Cb09jQ4rqw,/v1/stats/player_history/NA/32089384,508,6,False,3859,3050,3107,3117,0,0,3340,2,6,7,2,2,1,799,1,0,0,0,0,24623,8465,8637,7520,0,6608,4064,1763,779,4215,6,21863,2081,1738,32,27,15975,6298,9409,268,6644,5950,0,0,31,0,0.0,0.0,79,12,2,0,17.0,1.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,2645,0,0,8446,941,0,0,8473,466,0,0,8453,444,581,0,8345,3,0,0,8347,0,0,0,8400,8300,5007,5008,5002,DUO_SUPPORT,BOTTOM,200,497,4,14,False,False,False,False,True,False,2,0,0,3,0,0,0,"[{'championId': 82, 'pickTurn': 6}, {'championId': 238, 'pickTurn': 7}, {'championId': 19, 'pickTurn': 8}, {'championId': 555, 'pickTurn': 9}, {'championId': 875, 'pickTurn': 10}]",2385550005,1582066109962,1894,400,11,13,10.3.307.7898,CLASSIC,MATCHED_GAME
6,EUN1,O538z14ft32t4vkJSYwjhinDxQIPafXGGdepIJgSt_TcFw,Lech Fuszerka,IhVujz0DaD_7DJ_chICeWc3nRYIZftLQVNwwdbYfbDo3g-U,EUN1,O538z14ft32t4vkJSYwjhinDxQIPafXGGdepIJgSt_TcFw,/v1/stats/player_history/EUN1/37062576,4363,7,False,3025,3158,3040,1055,1026,2003,3340,3,6,4,0,1,0,625,0,0,0,0,0,94283,18099,72450,3733,0,19862,9849,8611,1401,1043,1,11549,6196,3388,19,4,14345,7538,6750,56,9242,8650,1,0,167,0,0.0,0.0,79,14,2,0,11.0,0.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1080,0,0,8226,250,1587,0,8210,40,0,0,8236,48,0,0,8345,3,0,0,8352,100,475,71,8200,8300,5005,5008,5003,SOLO,MIDDLE,200,81,14,4,False,False,False,False,True,False,2,0,0,3,0,0,0,"[{'championId': 82, 'pickTurn': 6}, {'championId': 238, 'pickTurn': 7}, {'championId': 19, 'pickTurn': 8}, {'championId': 555, 'pickTurn': 9}, {'championId': 875, 'pickTurn': 10}]",2385550005,1582066109962,1894,400,11,13,10.3.307.7898,CLASSIC,MATCHED_GAME
7,EUN1,WniliNjwVGWdyZO5gOzuBQftrNwSG0BX3ELgeymsM2rhuw,kszesełko,Drz8UWBXwQiGGAr-vGSLotvo0PXBvF8uITfCpvlTdWndI6U,EUN1,WniliNjwVGWdyZO5gOzuBQftrNwSG0BX3ELgeymsM2rhuw,/v1/stats/player_history/EUN1/35350598,540,8,False,3193,2033,3009,3116,1082,3136,3340,3,7,2,0,1,0,451,0,0,0,0,0,96565,86676,5768,4121,0,19215,17591,617,1006,2649,1,22915,837,183,18,45,25884,6343,17930,1610,9014,8350,0,0,146,4,1.0,0.0,628,14,0,0,10.0,1.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,403,0,0,9111,376,100,0,9103,0,0,0,8299,1103,0,0,8139,1011,0,0,8135,1674,4,0,8000,8100,5008,5008,5001,SOLO,TOP,200,27,12,14,False,False,False,False,True,False,2,0,0,3,0,0,0,"[{'championId': 82, 'pickTurn': 6}, {'championId': 238, 'pickTurn': 7}, {'championId': 19, 'pickTurn': 8}, {'championId': 555, 'pickTurn': 9}, {'championId': 875, 'pickTurn': 10}]",2385550005,1582066109962,1894,400,11,13,10.3.307.7898,CLASSIC,MATCHED_GAME
